"","event","EPA_mse","key","pct_imp","lambda_opt","pridge_mse","rows"
"858","2023isde4",706.6264890625,"2023isde4",5.92830154053313,2.38238238238238,341.755905445939,858
"859","2023ksla",419.393255555556,"2023ksla",6.16783526279241,2.76276276276276,336.024908929928,859
"860","2023lake",490.967053846154,"2023lake",10.248734794553,5.62562562562563,404.885496436163,860
"861","2023mabos",382.155302564103,"2023mabos",10.1845471306573,5.10510510510511,293.770825497176,861
"862","2023mabri",385.304875833333,"2023mabri",5.84653263985507,2.54254254254254,278.154092399657,862
"863","2023marea",400.26345125,"2023marea",10.8883462460623,6.06606606606607,332.36264133895,863
"864","2023mawne",363.046952777778,"2023mawne",6.3331823131315,2.8028028028028,277.093889037367,864
"865","2023mawor",410.416033125,"2023mawor",8.26008878509085,4.004004004004,301.088347609566,865
"866","2023mdbet",465.645695138889,"2023mdbet",6.7430710100833,3.08308308308308,364.008792924042,866
"867","2023mdtim",464.693652083333,"2023mdtim",10.3567089585746,5.36536536536537,380.776492123669,867
"868","2023mibel",430.641920625,"2023mibel",7.52720026092599,3.46346346346346,336.511968264099,868
"869","2023midet",380.812152564103,"2023midet",5.06718449974489,2.06206206206206,233.446094595433,869
"870","2023midtr",362.496607692308,"2023midtr",4.60546866510405,1.86186186186186,243.749356552514,870
"871","2023miesc",351.43370131579,"2023miesc",10.889597817965,6.14614614614615,307.985445469408,871
"872","2023mifor",324.03078875,"2023mifor",11.2841600027649,7.24724724724725,315.836806922268,872
"873","2023mijac",395.981372368421,"2023mijac",5.94592464881916,2.54254254254254,305.734728217831,873
"874","2023mike2",385.676926282051,"2023mike2",5.47678465380293,2.26226226226226,266.144222593631,874
"875","2023miken",377.415778205128,"2023miken",8.78964243810077,3.94394394394394,278.669667574948,875
"876","2023miket",497.02516025641,"2023miket",12.0941595546214,8.20820820820821,433.531758505421,876
"877","2023mila2",360.267305625,"2023mila2",8.88017552944135,4.32432432432432,288.161417995703,877
"878","2023milak",372.661714102564,"2023milak",6.78547990361572,2.86286286286286,249.904951158639,878
"879","2023milan",326.770104166667,"2023milan",8.25549495035606,4.04404404404404,280.30470136379,879
"880","2023miliv",431.7969325,"2023miliv",5.14725649424233,2.1021021021021,253.107538970051,880
"881","2023milsu",398.024373125,"2023milsu",7.33930177568274,3.32332332332332,276.699591058822,881
"882","2023mimcc",464.39590375,"2023mimcc",7.60016570990493,3.38338338338338,317.562510152412,882
"883","2023mimid",431.942488461539,"2023mimid",12.0871582309497,7.60760760760761,358.583267418937,883
"884","2023mimil",380.720857894737,"2023mimil",9.27486620634126,4.7047047047047,323.237776493901,884
"885","2023mimus",344.345143421053,"2023mimus",9.54800978329454,5.02502502502503,310.950669217766,885
"886","2023misal",355.048113888889,"2023misal",9.0745171158954,4.44444444444444,281.111815461264,886
"887","2023misjo",314.233632051282,"2023misjo",4.70579844515789,1.94194194194194,226.823387042867,887
"888","2023mista",455.065441025641,"2023mista",6.90870422047448,3.14314314314314,353.957831397499,888
"889","2023mitr2",409.191575,"2023mitr2",8.27529545687362,3.9039039039039,295.300427499005,889
"890","2023mitry",459.236436904762,"2023mitry",6.65808485895407,3.02302302302302,323.075969394476,890
"891","2023mitvc",417.811144078947,"2023mitvc",8.91625554899093,4.34434434434434,316.434321398054,891
"892","2023miwmi",372.038956410256,"2023miwmi",7.71524484145236,3.36336336336336,269.626214266063,892
"893","2023mndu",422.976235,"2023mndu",14.1464370749971,3.74374374374374,354.546173321856,893
"894","2023mndu2",397.187958988764,"2023mndu2",11.6824106771222,2.64264264264264,296.7316302047,894
"895","2023mnmi",396.986151630435,"2023mnmi",15.1834253423252,3.98398398398398,296.657760968417,895
"896","2023mnmi2",316.312311764706,"2023mnmi2",5.565153538153,2.82282282282282,212.639060251241,896
"897","2023mokc",465.979672222222,"2023mokc",9.12492938577635,4.32432432432432,320.372032845836,897
"898","2023mose",406.754192372881,"2023mose",7.08376552538214,4.06406406406406,284.172497811058,898
"899","2023mosl",381.891047468354,"2023mosl",7.78058915693473,2.82282282282282,306.224470733303,899
"900","2023mslr",352.742338888889,"2023mslr",4.5233498492887,2.26226226226226,241.924443018945,900
"901","2023mxmo",478.815641791045,"2023mxmo",14.0268819119441,5.98598598598599,404.789675754348,901
"902","2023mxpu",359.780260606061,"2023mxpu",9.11422795416713,4.54454454454454,249.337343179213,902
"903","2023mxto",293.520630263158,"2023mxto",7.1055651372685,2.6026026026026,204.097171467143,903
"904","2023ncash",449.363328448276,"2023ncash",9.14828152855302,4.54454454454454,371.355041912014,904
"905","2023ncjoh",359.433471666667,"2023ncjoh",8.26244060927332,3.96396396396396,278.529033401725,905
"906","2023ncmec",501.387236111111,"2023ncmec",5.47427595586311,2.28228228228228,312.555511711735,906
"907","2023ncpem",498.6513328125,"2023ncpem",11.5829248315011,6.22622622622623,396.258204728047,907
"908","2023ncwak",425.938906481482,"2023ncwak",5.14564120596382,2.1021021021021,246.473434078937,908
"909","2023ndgf",479.692661797753,"2023ndgf",8.74744797032337,2.54254254254254,376.836870196992,909
"910","2023nhdur",409.897155487805,"2023nhdur",12.0504715628766,6.56656656656657,342.372002734903,910
"911","2023nhgrs",347.598636538462,"2023nhgrs",15.4169527988579,3.18318318318318,290.36856511837,911
"912","2023njfla",469.075726351351,"2023njfla",8.55121444720904,4.66466466466466,382.76203934282,912
"913","2023njrob",368.771196774194,"2023njrob",7.3837297288764,3.36336336336336,289.90170553552,913
"914","2023njski",465.477680714286,"2023njski",8.66393186745112,3.98398398398398,320.456453476845,914
"915","2023njtab",501.83565483871,"2023njtab",6.78322984883365,3.003003003003,317.629506260988,915
"916","2023njwas",399.691341935484,"2023njwas",6.58548404276265,2.82282282282282,236.013127486931,916
"917","2023nvlv",363.547057386364,"2023nvlv",8.38970129786404,3.98398398398398,279.634952833821,917
"918","2023nyli",612.002923333333,"2023nyli",9.86252333985533,2.86286286286286,435.932412921235,918
"919","2023nyli2",422.104032911392,"2023nyli2",15.5084987967082,5.56556556556557,333.660211896269,919
"920","2023nyny",453.053483928571,"2023nyny",13.4687850191112,5.26526526526527,382.451191818691,920
"921","2023nyro",440.35089939759,"2023nyro",12.7304554392666,3.06306306306306,331.6509928036,921
"922","2023nytr",465.27471375,"2023nytr",11.8379685361205,3.54354354354354,313.978319342931,922
"923","2023ohcl",442.871605172414,"2023ohcl",14.2179721212341,5.08508508508509,360.732575633624,923
"924","2023ohmv",453.9005625,"2023ohmv",11.004002041327,3.38338338338338,352.451844203364,924
"925","2023okok",516.71238015873,"2023okok",8.24232036272611,3.28328328328328,412.12204552889,925
"926","2023oktu",668.583411392405,"2023oktu",11.3113061094755,3.26326326326326,388.978338686319,926
"927","2023onbar",354.928149107143,"2023onbar",5.38118813560939,2.32232232232232,269.860590257966,927
"928","2023onham",396.290700694444,"2023onham",5.10336495956177,2.1021021021021,233.661192389549,928
"929","2023onlon",432.731162878788,"2023onlon",5.78847382776728,2.5025025025025,311.196528082456,929
"930","2023onnew",440.126006617647,"2023onnew",7.37654672311874,3.42342342342342,341.086009143464,930
"931","2023onnob",293.367097321429,"2023onnob",8.30357497502761,3.98398398398398,238.214659620277,931
"932","2023ontor",466.873339285714,"2023ontor",4.83897526494056,1.94194194194194,277.392411055416,932
"933","2023onwat",379.745380833333,"2023onwat",4.53917551539318,1.76176176176176,228.580490206764,933
"934","2023onwin",440.732923214286,"2023onwin",8.09282579004392,3.64364364364364,307.490105917984,934
"935","2023orore",353.025997794118,"2023orore",7.55470053173196,3.6036036036036,285.306023205517,935
"936","2023orsal",599.933669354839,"2023orsal",9.24547295238217,4.4044044044044,393.017304564408,936
"937","2023orwil",644.94586875,"2023orwil",12.2236325679932,7.42742742742743,594.220573138632,937
"938","2023paben",461.047106896552,"2023paben",6.42665782463305,2.6026026026026,232.982136044261,938
"939","2023paca",503.479540625,"2023paca",11.7370660744577,3.46346346346346,361.814425581946,939
"940","2023pahat",468.977844117647,"2023pahat",4.79661734305912,1.96196196196196,339.066928659006,940
"941","2023paphi",297.815212096774,"2023paphi",12.1748537768124,7.24724724724725,259.016989946662,941
"942","2023qcmo",455.87251884058,"2023qcmo",11.6812516403867,2.86286286286286,334.896127124498,942
"943","2023rinsc",386.024758333333,"2023rinsc",7.10072337231195,3.28328328328328,287.355990366923,943
"944","2023scand",354.077937037037,"2023scand",13.3320170214066,10.4104104104104,334.191582764471,944
"945","2023schar",359.407205932203,"2023schar",7.09359533999346,3.78378378378378,261.140199324504,945
"946","2023tnkn",438.76164921875,"2023tnkn",8.62028049023578,2.68268268268268,312.117334236554,946
"947","2023tuhc",511.241194029851,"2023tuhc",17.6391614839201,3.7037037037037,409.451486323975,947
"948","2023tuis",364.477800694444,"2023tuis",14.6312225122423,4.04404404404404,274.147634260928,948
"949","2023tuis2",484.589690441176,"2023tuis2",25.3960879943956,14.974974974975,454.11214699243,949
"950","2023txama",505.616709615385,"2023txama",11.6029723845333,6.06606606606607,391.294069627485,950
"951","2023txbel",292.904926315789,"2023txbel",14.0349196121454,10.6106106106106,270.607048782806,951
"952","2023txcha",358.818477083333,"2023txcha",9.27326004863595,4.82482482482482,336.17535713141,952
"953","2023txcle",484.88855,"2023txcle",7.44864294076184,3.5035035035035,345.903258573022,953
"954","2023txdal",384.033219354839,"2023txdal",6.84920568630387,3.06306306306306,315.429154513112,954
"955","2023txfor",561.043933088235,"2023txfor",9.9864384037124,5.38538538538539,484.037752914103,955
"956","2023txhou",507.526878030303,"2023txhou",6.56577576422412,2.84284284284284,362.80222305153,956
"957","2023txsan",353.024394767442,"2023txsan",7.67276542450257,3.52352352352352,258.792461398838,957
"958","2023txwac",355.397408536585,"2023txwac",6.09181629909036,2.72272272272272,282.360334185647,958
"959","2023utwv",378.156217045455,"2023utwv",10.0303351647772,5.58558558558559,342.815215272827,959
"960","2023vaale",594.322440625,"2023vaale",7.89503180758558,3.82382382382382,461.823505041051,960
"961","2023vabla",515.845567647059,"2023vabla",7.10742459932972,3.3033033033033,413.449256345883,961
"962","2023vagle",519.026793589744,"2023vagle",9.48393980684474,4.42442442442442,339.662099961952,962
"963","2023vapor",478.570862068965,"2023vapor",5.96081915234046,2.62262262262262,365.258477211346,963
"964","2023waahs",543.700297580645,"2023waahs",7.85777212165503,3.54354354354354,367.738351252127,964
"965","2023wabon",383.926453225806,"2023wabon",7.90524041025334,4.04404404404404,308.293484508917,965
"966","2023wasam",477.04718359375,"2023wasam",9.38356254742977,4.66466466466466,376.226692494266,966
"967","2023wasno",535.342794852941,"2023wasno",6.46520234963624,2.88288288288288,434.951106737824,967
"968","2023wayak",542.096868518519,"2023wayak",9.94086375261299,5.06506506506507,429.893161881624,968
"969","2023wila",544.581177222222,"2023wila",8.89073316702054,2.4024024024024,328.345906883528,969
"970","2023wimi",412.189625,"2023wimi",7.0507855057001,3.08308308308308,293.259856105688,970
"971","2024alhu",230.413080379747,"2024alhu",14.2699366449619,5.44544544544545,185.611555831481,971
"972","2024arli",215.440457142857,"2024arli",7.89699274634138,3.8038038038038,168.771471070168,972
"973","2024ausc",279.536565189873,"2024ausc",11.1957256545123,3.36336336336336,197.882279393823,973
"974","2024azgl",345.902097368421,"2024azgl",9.77680199731671,4.004004004004,248.171770473119,974
"975","2024azva",268.616124342105,"2024azva",9.68580132274311,3.98398398398398,202.898769573488,975
"976","2024bcvi",188.350446527778,"2024bcvi",7.28091198842576,3.46346346346346,138.545776492391,976
"977","2024brbr",154.577950675676,"2024brbr",13.6798044398689,2.22222222222222,100.784857653654,977
"978","2024caav",249.025341216216,"2024caav",9.09378495848544,3.58358358358358,171.302481810683,978
"979","2024cabe",269.149038888889,"2024cabe",19.8324983713829,6.64664664664665,222.997720002837,979
"980","2024cada",230.604396052632,"2024cada",4.6686035976417,1.82182182182182,143.913754610604,980
"981","2024cafr",326.644785897436,"2024cafr",10.0192981477273,4.96496496496496,232.485462441419,981
"982","2024cala",279.049283108108,"2024cala",7.8358130716998,2.16216216216216,182.917853622951,982
"983","2024camb",343.016412878788,"2024camb",10.1133826847462,3.88388388388388,252.813636869876,983
"984","2024caoc",427.603130555556,"2024caoc",12.0681356197608,2.98298298298298,284.023890666338,984
"985","2024caph",286.828756,"2024caph",21.0815159182889,7.86786786786787,248.106433591896,985
"986","2024casd",274.364927272727,"2024casd",11.2204435787746,2.7027027027027,187.948687186666,986
"987","2024casf",228.521847916667,"2024casf",13.1421640609536,4.26426426426426,174.027776363371,987
"988","2024casj",273.871706493507,"2024casj",10.8973666786657,4.88488488488488,236.838287039488,988
"989","2024cave",294.33090875,"2024cave",11.8696986424933,4.1041041041041,229.263049653746,989
"990","2024code",286.996942073171,"2024code",10.5409587896321,3.2032032032032,187.517149315795,990
"991","2024cthar",184.546773484848,"2024cthar",12.487982165246,8.08808808808809,174.67179397273,991
"992","2024ctwat",223.3412125,"2024ctwat",10.3047621641793,5.60560560560561,182.48128518824,992
"993","2024flor",246.007275543478,"2024flor",10.8974751253546,2.5025025025025,164.100621383567,993
"994","2024flta",228.842383783784,"2024flta",11.2229124244043,4.08408408408408,179.778778169338,994
"995","2024flwp",189.244519230769,"2024flwp",10.0768167752061,5.40540540540541,154.266358372982,995
"996","2024gaalb",189.116247413793,"2024gaalb",9.23678482871015,4.68468468468468,144.081625987612,996
"997","2024gacar",201.680192105263,"2024gacar",11.0947364355538,6.60660660660661,176.92448336007,997
"998","2024gadal",190.6209625,"2024gadal",9.19685108696383,4.84484484484484,152.60359335606,998
"999","2024gagwi",212.0727725,"2024gagwi",3.92112583228638,1.5015015015015,131.054277875535,999
"1000","2024hiho",265.119818382353,"2024hiho",4.58933755050603,1.86186186186186,158.504430114486,1000
"1001","2024iacf",248.1135225,"2024iacf",11.7086877615762,2.76276276276276,164.372769531681,1001
"1002","2024idbo",237.957967721519,"2024idbo",8.83603751478312,3.34334334334334,168.070967132179,1002
"1003","2024ilch",265.62540952381,"2024ilch",8.20795431774293,2.4024024024024,175.279571578714,1003
"1004","2024ilpe",244.672264285714,"2024ilpe",6.17900766758477,2.1021021021021,158.663027695418,1004
"1005","2024incol",176.729835294118,"2024incol",10.3940424759855,6.10610610610611,150.717641301892,1005
"1006","2024ineva",159.638248076923,"2024ineva",12.8196574248043,7.56756756756757,133.016443291552,1006
"1007","2024inmis",178.2252203125,"2024inmis",8.59100900175804,4.48448448448448,151.048846614885,1007
"1008","2024inpla",261.677208571429,"2024inpla",7.80864317021179,3.44344344344344,181.128396289501,1008
"1009","2024isde1",278.18087983871,"2024isde1",7.27083612055316,3.44344344344344,211.653216961923,1009
"1010","2024isde2",260.474404166667,"2024isde2",8.05451235975818,3.96396396396396,198.642940047951,1010
"1011","2024isde3",284.620952586207,"2024isde3",10.184976233084,5.34534534534535,217.697666893639,1011
"1012","2024isde4",313.94690859375,"2024isde4",11.5455135574232,6.04604604604605,234.394708001138,1012
"1013","2024ksla",215.102261805556,"2024ksla",7.13108824574557,3.24324324324324,150.32701268965,1013
"1014","2024lake",231.052065584416,"2024lake",18.3759780586122,5.22522522522523,178.11587681003,1014
"1015","2024mabos",249.630219736842,"2024mabos",11.0147623493086,6.24624624624625,206.178296573955,1015
"1016","2024mabri",247.208658333333,"2024mabri",8.2487908419652,3.98398398398398,180.748683756434,1016
"1017","2024marea",266.17134375,"2024marea",6.95101125727991,3.22322322322322,200.243846985754,1017
"1018","2024mawne",289.529700694445,"2024mawne",13.5218272148913,7.96796796796797,242.429900955413,1018
"1019","2024mawor",275.643692361111,"2024mawor",10.2208704353807,5.04504504504505,207.358852908165,1019
"1020","2024mdowi",236.831961764706,"2024mdowi",5.02689827811649,2.06206206206206,126.982516877271,1020
"1021","2024mdsev",215.483709722222,"2024mdsev",8.50307749841442,4.14414414414414,174.056856500531,1021
"1022","2024melew",267.164954310345,"2024melew",7.52534483497421,3.46346346346346,201.680213740423,1022
"1023","2024miann",220.069943452381,"2024miann",11.4290106847681,6.18618618618619,164.356005801944,1023
"1024","2024mibat",142.079477027027,"2024mibat",8.77841994611822,4.18418418418418,116.210770185007,1024
"1025","2024mibel",258.0462,"2024mibel",9.92751635970598,5.42542542542543,213.959759320892,1025
"1026","2024miber",218.295968382353,"2024miber",8.0958308636384,3.9039039039039,192.048624690697,1026
"1027","2024mibkn",188.87644,"2024mibkn",4.80561893069992,1.98198198198198,135.957656259051,1027
"1028","2024mibro",202.913551923077,"2024mibro",8.70683379420981,4.34434434434434,168.383297656003,1028
"1029","2024midet",208.209226875,"2024midet",7.69837012697346,3.52352352352352,128.926879101458,1029
"1030","2024midtr",191.9864,"2024midtr",10.9458666134287,6.62662662662663,160.844570558815,1030
"1031","2024miesc",181.973220394737,"2024miesc",7.96855719262663,3.94394394394394,147.613058282425,1031
"1032","2024mike2",177.38155,"2024mike2",6.27481500564364,2.8028028028028,133.065499121353,1032
"1033","2024miken",204.033317948718,"2024miken",9.6273207371988,4.72472472472472,145.104390124872,1033
"1034","2024miket",168.153165,"2024miket",10.2352186892102,5.92592592592593,154.969252380014,1034
"1035","2024milac",176.032867307692,"2024milac",9.09145096191695,4.72472472472472,144.613845407532,1035
"1036","2024milan",185.42506625,"2024milan",6.49709989046495,2.94294294294294,132.887734966563,1036
"1037","2024miliv",207.442440625,"2024miliv",9.05525741099139,4.32432432432432,147.523027766684,1037
"1038","2024milsu",207.073710119048,"2024milsu",10.5265841109239,5.56556556556557,158.334835418091,1038
"1039","2024mimcc",267.319841025641,"2024mimcc",9.06326297590721,4.36436436436436,185.725430061345,1039
"1040","2024mimid",209.614949375,"2024mimid",10.5662408942577,5.18518518518519,153.726680658224,1040
"1041","2024mimil",153.958923684211,"2024mimil",8.73702236352437,4.56456456456456,128.956852306963,1041
"1042","2024mimtp",189.617003125,"2024mimtp",9.637684251788,4.78478478478478,139.787532362894,1042
"1043","2024mimus",227.919900625,"2024mimus",5.58061120981105,2.3023023023023,143.280177836305,1043
"1044","2024misjo",139.455791447368,"2024misjo",9.66345406289174,4.96496496496496,119.986435433743,1044
"1045","2024mitr2",204.6609,"2024mitr2",7.64488739584087,3.42342342342342,131.210045685886,1045
"1046","2024mitry",225.176953571429,"2024mitry",12.3597753576279,7.48748748748749,194.153759426512,1046
"1047","2024mitvc",166.2865625,"2024mitvc",8.36322230476365,4.1041041041041,130.936357922857,1047
"1048","2024miwmi",189.436818452381,"2024miwmi",9.3101708918712,4.48448448448448,132.532447385273,1048
"1049","2024mndu",171.515898192771,"2024mndu",8.64114555347256,1.8018018018018,109.806943111023,1049
"1050","2024mndu2",230.955624096386,"2024mndu2",10.7935469718202,2.7027027027027,185.884602093025,1050
"1051","2024mnmi",248.816107526882,"2024mnmi",11.3309898932217,2.48248248248248,168.026578757793,1051
"1052","2024mnmi2",313.441994444444,"2024mnmi2",11.8671438407169,3.5035035035035,209.165262161964,1052
"1053","2024mokc",251.421761904762,"2024mokc",6.55121255887879,2.82282282282282,166.350020142469,1053
"1054","2024mose",294.914053472222,"2024mose",7.758713282048,3.7037037037037,240.377147042605,1054
"1055","2024mosl",287.738060869565,"2024mosl",8.40312443646776,4.02402402402402,203.130460719238,1055
"1056","2024mslr",192.276344594595,"2024mslr",8.47612362321776,4.16416416416416,145.841310137258,1056
"1057","2024mxmo",185.012921621622,"2024mxmo",10.0525185605714,3.06306306306306,131.619559084228,1057
"1058","2024mxpu",245.898562962963,"2024mxpu",13.5786224562936,7.12712712712713,215.721422114868,1058
"1059","2024mxto",206.437780921053,"2024mxto",10.8408606001012,4.34434434434434,147.829779740043,1059
"1060","2024ncash",232.988673214286,"2024ncash",15.4096212680647,12.5125125125125,209.378996093485,1060
"1061","2024ncmec",210.433764166667,"2024ncmec",13.8115567977243,8.90890890890891,175.156458060729,1061
"1062","2024ncpem",213.659860833333,"2024ncpem",8.56044337839454,4.38438438438438,173.951335024246,1062
"1063","2024ncwa2",254.316063571429,"2024ncwa2",9.95757509570575,4.96496496496496,187.116206562346,1063
"1064","2024ncwak",239.451081666667,"2024ncwak",8.85898550229885,4.6046046046046,202.740772968115,1064
"1065","2024ndgf",262.199879761905,"2024ndgf",15.5461730838459,4.02402402402402,198.09721311326,1065
"1066","2024nhdur",265.161752857143,"2024nhdur",12.2332574356267,7.02702702702703,214.184564918308,1066
"1067","2024nhgrs",257.322304285714,"2024nhgrs",6.94953295501715,3.26326326326326,202.32814180012,1067
"1068","2024njall",175.603951851852,"2024njall",8.51464499666938,4.08408408408408,144.155470211234,1068
"1069","2024njfla",141.636503676471,"2024njfla",9.46270521617477,5.06506506506507,121.845940397948,1069
"1070","2024njski",275.341136805556,"2024njski",10.5708708279669,5.66566566566567,199.383424167189,1070
"1071","2024njtab",196.136662037037,"2024njtab",9.66083362088602,5.02502502502503,165.626416616594,1071
"1072","2024njwas",205.70861875,"2024njwas",8.9394004297643,4.24424424424424,143.555372623623,1072
"1073","2024nvlv",287.044156666667,"2024nvlv",5.35596404163882,1.3013013013013,130.150341936203,1073
"1074","2024nyli2",274.916559756098,"2024nyli2",12.8643301959799,4.34434434434434,198.978947786847,1074
"1075","2024nyny",250.874721428571,"2024nyny",14.0359176928043,3.64364364364364,180.167064888022,1075
"1076","2024nyro",274.833437037037,"2024nyro",15.3617165502442,4.2042042042042,204.709931619423,1076
"1077","2024nysu",305.9968325,"2024nysu",6.7603573097095,1.68168168168168,177.534406483156,1077
"1078","2024nytr",289.261538311688,"2024nytr",16.5737280312321,4.78478478478478,208.341352612984,1078
"1079","2024ohcl",209.626939375,"2024ohcl",16.5379507820183,4.7047047047047,162.114308299749,1079
"1080","2024ohmv",240.269325543478,"2024ohmv",11.1732352846432,4.56456456456456,178.866933792138,1080
"1081","2024okok",271.529288125,"2024okok",13.2296249359172,4.08408408408408,204.276594159277,1081
"1082","2024oktu",216.082133333333,"2024oktu",10.4788040183727,3.34334334334334,163.417334139115,1082
"1083","2024onbar",255.485497222222,"2024onbar",7.50218347010186,3.44344344344344,166.92137234546,1083
"1084","2024onham",281.418572857143,"2024onham",12.8473004784014,7.56756756756757,231.84795601558,1084
"1085","2024onnew",264.106572794118,"2024onnew",6.35710994813014,2.84284284284284,188.545530117564,1085
"1086","2024onnob",179.55632578125,"2024onnob",8.59364398261515,4.16416416416416,135.717397702403,1086
"1087","2024onosh",210.898086111111,"2024onosh",10.5236509293478,6.16616616616617,181.080586002694,1087
"1088","2024onsca",139.911309482759,"2024onsca",8.51773481388807,4.22422422422422,103.007692036589,1088
"1089","2024ontor",273.960840178571,"2024ontor",8.94419838609561,4.18418418418418,188.246694483906,1089
"1090","2024onwat",275.456298333333,"2024onwat",7.65803838536574,3.5035035035035,179.258094785365,1090
"1091","2024onwin",242.885884677419,"2024onwin",11.7981677933476,7.06706706706707,195.809893674553,1091
"1092","2024orore",207.364614516129,"2024orore",6.8740738126017,3.28328328328328,154.342614185249,1092
"1093","2024orsal",249.056778703704,"2024orsal",6.73433924561638,3.02302302302302,186.922086687983,1093
"1094","2024orwil",215.168353472222,"2024orwil",15.3109206819659,10.03003003003,186.62607286438,1094
"1095","2024paben",216.640412142857,"2024paben",12.6064779111122,6.96696696696697,179.073774522224,1095
"1096","2024paca",205.487972,"2024paca",14.4667873587509,3.8038038038038,167.53526005975,1096
"1097","2024pahat",191.842712878788,"2024pahat",9.14917714161066,4.74474474474474,164.664170626022,1097
"1098","2024paphi",205.934718103448,"2024paphi",6.28057453175356,2.76276276276276,137.421742777062,1098
"1099","2024qcmo",203.559198648649,"2024qcmo",11.2555655271333,4.78478478478478,166.470410916548,1099
"1100","2024rikin",203.013928571429,"2024rikin",8.20447766711886,4.2042042042042,166.777879883473,1100
"1101","2024scand",195.35163046875,"2024scand",11.1106176752537,6.52652652652653,157.63942238624,1101
"1102","2024sccha",241.826649206349,"2024sccha",8.78495257725898,5.00500500500501,159.539975779033,1102
"1103","2024tnkn",200.111263934426,"2024tnkn",9.8581109524883,4.46446446446446,166.742873476721,1103
"1104","2024tuhc",338.805419871795,"2024tuhc",12.7603075396535,2.96296296296296,228.989291733498,1104
"1105","2024tuis",289.080128571429,"2024tuis",11.2307333912557,2.54254254254254,191.634488065093,1105
"1106","2024tuis2",446.023875324675,"2024tuis2",7.49903137651305,1.46146146146146,223.831003202278,1106
"1107","2024tuis3",330.895530625,"2024tuis3",13.3389457211797,3.72372372372372,227.731200836732,1107
"1108","2024txama",251.364602631579,"2024txama",7.74013877490419,3.9039039039039,187.616824018048,1108
"1109","2024txbel",226.963378571429,"2024txbel",11.2664466893895,6.66666666666667,186.394344199299,1109
"1110","2024txcle",190.189126428571,"2024txcle",8.61241467390698,4.28428428428428,128.77252648534,1110
"1111","2024txdal",200.690711046512,"2024txdal",10.826853813913,5.66566566566567,161.700768717847,1111
"1112","2024txfor",279.458958870968,"2024txfor",10.7458194830062,6.26626626626627,224.850434585234,1112
"1113","2024txhou",203.415380645161,"2024txhou",7.96881856043699,3.64364364364364,135.437550384797,1113
"1114","2024txkat",183.37387125,"2024txkat",7.84619012785737,3.58358358358358,136.502819929403,1114
"1115","2024txpla",266.58249137931,"2024txpla",6.66298926094599,3.08308308308308,180.548997164049,1115
"1116","2024txsan",165.658834756098,"2024txsan",8.72454678964944,4.3043043043043,122.641577678762,1116
"1117","2024txwac",207.907876282051,"2024txwac",12.8299222519751,8.98898898898899,176.106569757349,1117
"1118","2024utwv",213.401165217391,"2024utwv",4.59685345027127,1.82182182182182,131.264542480263,1118
"1119","2024vaash",188.501943965517,"2024vaash",8.48735248663122,4.4044044044044,148.37236761449,1119
"1120","2024vabla",208.879191044776,"2024vabla",2.75075322602276,2.06206206206206,148.275588857732,1120
"1121","2024vafal",219.072180882353,"2024vafal",7.59736797029658,3.38338338338338,137.068583873339,1121
"1122","2024vagle",195.938423333333,"2024vagle",7.34476603984613,3.32332332332332,138.77789920387,1122
"1123","2024waahs",232.241729285714,"2024waahs",8.20559814538335,3.94394394394394,182.700144337509,1123
"1124","2024wabon",332.895137142857,"2024wabon",9.32344735461398,4.68468468468468,237.381885053019,1124
"1125","2024wasam",296.449586029412,"2024wasam",9.63673163463229,4.7047047047047,219.47806601897,1125
"1126","2024wasno",206.961528676471,"2024wasno",7.60867749537358,3.68368368368368,172.621572234902,1126
"1127","2024wayak",258.391426785714,"2024wayak",7.89269523638509,3.56356356356356,168.938559182359,1127
"1128","2024wila",271.975352777778,"2024wila",11.7563198196285,3.5035035035035,184.081433829198,1128
"1129","2024wimi",231.590987222222,"2024wimi",11.819840994806,3.8038038038038,175.029509264759,1129
"1130","2025alhu",643.370771604938,"2025alhu",5.16777925757714,1.72172172172172,399.351323795897,1130
"1131","2025arli",739.164428333333,"2025arli",6.69118482228806,2.98298298298298,499.600897007413,1131
"1132","2025ausc",957.999466447368,"2025ausc",12.5854454024809,6.50650650650651,871.204482753196,1132
"1133","2025azfg",713.83444625,"2025azfg",5.00387676217388,2.06206206206206,446.979416456547,1133
"1134","2025azgl",568.625765584416,"2025azgl",9.12529597273164,3.58358358358358,417.969427069964,1134
"1135","2025bcvi",799.649645625,"2025bcvi",6.39649031580905,1.62162162162162,446.843198498897,1135
"1136","2025brba",614.374232911392,"2025brba",14.7812106374681,2.74274274274274,414.407470536677,1136
"1137","2025brsp",561.695275,"2025brsp",4.81180441733265,1.96196196196196,323.506234547509,1137
"1138","2025caav",930.596521621622,"2025caav",7.51088243680707,2.54254254254254,467.964681458089,1138
"1139","2025cabe",906.341944578313,"2025cabe",12.1154256731818,2.72272272272272,502.493219493067,1139
"1140","2025cada",900.385315441176,"2025cada",10.3271151045415,5.40540540540541,710.473222848769,1140
"1141","2025cafr",1069.08351493507,"2025cafr",10.2886299027769,3.9039039039039,698.739985773671,1141
"1142","2025cala",1015.05390555556,"2025cala",6.47221100253213,1.68168168168168,631.360463448024,1142
"1143","2025camb",784.646384285714,"2025camb",5.47818256339241,2.34234234234234,528.470038637393,1143
