"","key","pct_imp","lambda_opt","address","city","country","end_date","event_code","event_type","event_type_string","first_event_code","first_event_id","gmaps_place_id","gmaps_url","lat","lng","location_name","name","parent_event_key","playoff_type","playoff_type_string","postal_code","short_name","start_date","state_prov","timezone","website","week","year","abbreviation","display_name","key2","pridge_mse"
"1020","2024mdowi",5.02689827811649,2.06206206206206,"8600 McDonogh Rd","Owings Mills","USA","2024-03-24","mdowi",1,"District","mdowi",NA,NA,NA,NA,NA,"McDonogh School","CHS District Owings Mills MD Event",NA,10,"Double Elimination Bracket (8 Alliances)","21117","Owings Mills MD","2024-03-22","MD","America/New_York","https://www.firstchesapeake.org/calendar/owings-mills-md-first-robotics-competition/",3,2024,"chs","FIRST Chesapeake","2024chs",126.982516877271
"1021","2024mdsev",8.50307749841442,4.14414414414414,"8080 New Cut Road","Severn","USA","2024-03-17","mdsev",1,"District","mdsev",NA,NA,NA,NA,NA,"Archbishop Spalding High School","CHS District Severn MD Event",NA,10,"Double Elimination Bracket (8 Alliances)","21144","Severn MD","2024-03-15","MD","America/New_York","https://www.firstchesapeake.org/calendar/severn-md-first-robotics-competition/",2,2024,"chs","FIRST Chesapeake","2024chs",174.056856500531
"1022","2024melew",7.52534483497421,3.46346346346346,"190 Birch St","Lewiston","USA","2024-03-17","melew",1,"District","melew",NA,NA,NA,NA,NA,"The Colisee","NE District Pine Tree Event",NA,10,"Double Elimination Bracket (8 Alliances)","04240","Pine Tree","2024-03-15","ME","America/New_York","https://www.nefirst.org/",2,2024,"ne","New England","2024ne",201.680213740423
"1023","2024miann",11.4290106847681,6.18618618618619,"2552 N Maple Rd","Ann Arbor","USA","2024-03-17","miann",1,"District","miann",NA,NA,NA,NA,NA,"Skyline High School","FIM District Ann Arbor Event presented by DTE",NA,10,"Double Elimination Bracket (8 Alliances)","48103","Ann Arbor","2024-03-15","MI","America/Detroit","http://www.firstinmichigan.org",2,2024,"fim","FIRST in Michigan","2024fim",164.356005801944
"1024","2024mibat",8.77841994611822,4.18418418418418,"100 W Van Buren St","Battle Creek","USA","2024-03-03","mibat",1,"District","mibat",NA,NA,NA,NA,NA,"Battle Creek Central High","FIM District Battle Creek Event presented by Parker Hannifin",NA,10,"Double Elimination Bracket (8 Alliances)","49012","Battle Creek","2024-03-01","MI","America/Detroit","http://www.firstinmichigan.org",0,2024,"fim","FIRST in Michigan","2024fim",116.210770185007
"1025","2024mibel",9.92751635970598,5.42542542542543,"501 W Columbia Avenue","Belleville","USA","2024-03-09","mibel",1,"District","mibel",NA,NA,NA,NA,NA,"Belleville High School","FIM District Belleville Event presented by Autokiniton",NA,10,"Double Elimination Bracket (8 Alliances)","48111","Belleville","2024-03-07","MI","America/Detroit","http://www.firstinmichigan.org",1,2024,"fim","FIRST in Michigan","2024fim",213.959759320892
"1026","2024miber",8.0958308636384,3.9039039039039,"201 Sylvester Ave","Berrien Springs","USA","2024-03-03","miber",1,"District","miber",NA,NA,NA,NA,NA,"Berrien Springs High School","FIM District Berrien Springs Event presented by Edgewater Automation",NA,10,"Double Elimination Bracket (8 Alliances)","49103","Berrien Springs","2024-03-01","MI","America/Detroit","http://www.firstinmichigan.org",0,2024,"fim","FIRST in Michigan","2024fim",192.048624690697
"1027","2024mibkn",4.80561893069992,1.98198198198198,"11775 Hewitt Rd","Brooklyn","USA","2024-03-03","mibkn",1,"District","mibkn",NA,NA,NA,NA,NA,"Columbia Central High School","FIM District Jackson at Columbia Event presented by Consumers Energy Foundation",NA,10,"Double Elimination Bracket (8 Alliances)","49230","Jackson at Columbia","2024-03-01","MI","America/Detroit","http://www.firstinmichigan.org",0,2024,"fim","FIRST in Michigan","2024fim",135.957656259051
"1028","2024mibro",8.70683379420981,4.34434434434434,"24787 Van Horn Rd","Brownstown Charter Twp","USA","2024-03-10","mibro",1,"District","mibro",NA,NA,NA,NA,NA,"Woodhaven High School","FIM District Woodhaven Event presented by Altair",NA,10,"Double Elimination Bracket (8 Alliances)","48134","Woodhaven","2024-03-08","MI","America/Detroit","http://www.firstinmichigan.org",1,2024,"fim","FIRST in Michigan","2024fim",168.383297656003
"1029","2024midet",7.69837012697346,3.52352352352352,"6565 Outer Dr W","Detroit","USA","2024-03-30","midet",1,"District","midet",NA,NA,NA,NA,NA,"Renaissance High School","FIM District Renaissance Event presented by DTE Energy Foundation",NA,10,"Double Elimination Bracket (8 Alliances)","48235","Renaissance","2024-03-28","MI","America/Detroit","http://www.firstinmichigan.org",4,2024,"fim","FIRST in Michigan","2024fim",128.926879101458
"1030","2024midtr",10.9458666134287,6.62662662662663,"Matthai Center 5101 John C Lodge Freeway","Detroit","USA","2024-03-16","midtr",1,"District","midtr",NA,NA,NA,NA,NA,"Wayne State University","FIM District Wayne State Event presented by Magna",NA,10,"Double Elimination Bracket (8 Alliances)","48202","Wayne State","2024-03-14","MI","America/Detroit","http://www.firstinmichigan.org",2,2024,"fim","FIRST in Michigan","2024fim",160.844570558815
"1031","2024miesc",7.96855719262663,3.94394394394394,"500 S. Lincoln Rd","Escanaba","USA","2024-03-09","miesc",1,"District","miesc",NA,NA,NA,NA,NA,"Escanaba Jr/Sr High School","FIM District Escanaba Event presented by Highline",NA,10,"Double Elimination Bracket (8 Alliances)","49829","Escanaba","2024-03-07","MI","America/Detroit","https://www.firstinmichigan.org/",1,2024,"fim","FIRST in Michigan","2024fim",147.613058282425
"1032","2024mike2",6.27481500564364,2.8028028028028,"1700 University Avenue Recreation Center","Flint","USA","2024-03-09","mike2",1,"District","mike2",NA,NA,NA,NA,NA,"Kettering University","FIM District Kettering University Event #2 presented by The Gene Haas Foundation",NA,10,"Double Elimination Bracket (8 Alliances)","48504","Kettering University #2","2024-03-07","MI","America/Detroit","http://www.firstinmichigan.org",1,2024,"fim","FIRST in Michigan","2024fim",133.065499121353
"1033","2024miken",9.6273207371988,4.72472472472472,"6230 Kalamazoo Avenue SE","Kentwood","USA","2024-03-30","miken",1,"District","miken",NA,NA,NA,NA,NA,"East Kentwood High School","FIM District Kentwood Event presented by Dematic",NA,10,"Double Elimination Bracket (8 Alliances)","49508","Kentwood","2024-03-28","MI","America/Detroit","http://www.firstinmichigan.org",4,2024,"fim","FIRST in Michigan","2024fim",145.104390124872
"1034","2024miket",10.2352186892102,5.92592592592593,"1700 University Avenue Recreation Center","Flint","USA","2024-03-02","miket",1,"District","miket",NA,NA,NA,NA,NA,"Kettering University","FIM District Kettering University Event #1 presented by The Gene Haas Foundation",NA,10,"Double Elimination Bracket (8 Alliances)","48504","Kettering University #1","2024-02-29","MI","America/Detroit","http://www.firstinmichigan.org",0,2024,"fim","FIRST in Michigan","2024fim",154.969252380014
"1035","2024milac",9.09145096191695,4.72472472472472,"251 Russell Rd","Lake City","USA","2024-03-10","milac",1,"District","milac",NA,NA,NA,NA,NA,"Lake City School","FIM District Lake City Event",NA,10,"Double Elimination Bracket (8 Alliances)","49651","Lake City","2024-03-08","MI","America/Detroit","http://www.firstinmichigan.org",1,2024,"fim","FIRST in Michigan","2024fim",144.613845407532
"1036","2024milan",6.49709989046495,2.94294294294294,"1001 S. Barnes Street","Mason","USA","2024-03-23","milan",1,"District","milan",NA,NA,NA,NA,NA,"Mason High School","FIM District Lansing Event",NA,10,"Double Elimination Bracket (8 Alliances)","48854","Lansing","2024-03-21","MI","America/Detroit","http://www.firstinmichigan.org",3,2024,"fim","FIRST in Michigan","2024fim",132.887734966563
"1037","2024miliv",9.05525741099139,4.32432432432432,"8900 N Newburgh Road","Livonia","USA","2024-03-24","miliv",1,"District","miliv",NA,NA,NA,NA,NA,"Churchill High School","FIM District Livonia Event presented by Aisin",NA,10,"Double Elimination Bracket (8 Alliances)","48150","Livonia","2024-03-22","MI","America/Detroit","http://www.firstinmichigan.org",3,2024,"fim","FIRST in Michigan","2024fim",147.523027766684
"1038","2024milsu",10.5265841109239,5.56556556556557,"650 W. Easterday Ave","Sault Ste. Marie","USA","2024-03-16","milsu",1,"District","milsu",NA,NA,NA,NA,NA,"Lake Superior State University","FIM District LSSU Event",NA,10,"Double Elimination Bracket (8 Alliances)","49783","LSSU","2024-03-14","MI","America/Detroit","http://www.firstinmichigan.org",2,2024,"fim","FIRST in Michigan","2024fim",158.334835418091
"1039","2024mimcc",9.06326297590721,4.36436436436436,"12901 15 Mile Road","Sterling Heights","USA","2024-03-30","mimcc",1,"District","mimcc",NA,NA,NA,NA,NA,"Sterling Heights High School","FIM District Macomb Event presented by DTE",NA,10,"Double Elimination Bracket (8 Alliances)","48088","Macomb","2024-03-28","MI","America/Detroit","https://www.firstinmichigan.org/",4,2024,"fim","FIRST in Michigan","2024fim",185.725430061345
"1040","2024mimid",10.5662408942577,5.18518518518519,"3901 N. Saginaw Road","Midland","USA","2024-03-23","mimid",1,"District","mimid",NA,NA,NA,NA,NA,"H.H. Dow High School","FIM District Midland Event presented by Dow",NA,10,"Double Elimination Bracket (8 Alliances)","48640","Midland","2024-03-21","MI","America/Detroit","http://www.firstinmichigan.org",3,2024,"fim","FIRST in Michigan","2024fim",153.726680658224
"1041","2024mimil",8.73702236352437,4.56456456456456,"2380 S Milford Road","Highland","USA","2024-03-02","mimil",1,"District","mimil",NA,NA,NA,NA,NA,"Milford High School","FIM District Milford Event presented by GM Milford Proving Ground",NA,10,"Double Elimination Bracket (8 Alliances)","48381","Milford","2024-02-29","MI","America/Detroit","http://www.firstinmichigan.org",0,2024,"fim","FIRST in Michigan","2024fim",128.956852306963
"1042","2024mimtp",9.637684251788,4.78478478478478,"McGuirk Arena 360 East Broomfield St","Mt. Pleasant","USA","2024-03-30","mimtp",1,"District","mimtp",NA,NA,NA,NA,NA,"Central Michigan University","FIM District Central Michigan University Event",NA,10,"Double Elimination Bracket (8 Alliances)","48858","Central Michigan University","2024-03-28","MI","America/Detroit","http://www.firstinmichigan.org",4,2024,"fim","FIRST in Michigan","2024fim",139.787532362894
"1043","2024mimus",5.58061120981105,2.3023023023023,"16 N Quarterline Road","Muskegon","USA","2024-03-16","mimus",1,"District","mimus",NA,NA,NA,NA,NA,"Orchard View High School","FIM District Muskegon Event presented by Renk",NA,10,"Double Elimination Bracket (8 Alliances)","49442","Muskegon","2024-03-14","MI","America/Detroit","http://www.firstinmichigan.org",2,2024,"fim","FIRST in Michigan","2024fim",143.280177836305
"1044","2024misjo",9.66345406289174,4.96496496496496,"2521 Stadium Drive","St. Joseph","USA","2024-03-09","misjo",1,"District","misjo",NA,NA,NA,NA,NA,"St. Joseph High School","FIM District St. Joseph Event presented by Whirlpool",NA,10,"Double Elimination Bracket (8 Alliances)","49085","St. Joseph","2024-03-07","MI","America/Detroit","http://www.firstinmichigan.org",1,2024,"fim","FIRST in Michigan","2024fim",119.986435433743
"1045","2024mitr2",7.64488739584087,3.42342342342342,"4333 John R Road","Troy","USA","2024-03-30","mitr2",1,"District","mitr2",NA,NA,NA,NA,NA,"Troy Athens High School","FIM District Troy Event #2 presented by Magna",NA,10,"Double Elimination Bracket (8 Alliances)","48085","Troy #2","2024-03-28","MI","America/Detroit","http://www.firstinmichigan.org",4,2024,"fim","FIRST in Michigan","2024fim",131.210045685886
"1046","2024mitry",12.3597753576279,7.48748748748749,"4333 John R Road","Troy","USA","2024-03-24","mitry",1,"District","mitry",NA,NA,NA,NA,NA,"Troy Athens High School","FIM District Troy Event #1 presented by Aptiv",NA,10,"Double Elimination Bracket (8 Alliances)","48085","Troy #1","2024-03-22","MI","America/Detroit","http://www.firstinmichigan.org",3,2024,"fim","FIRST in Michigan","2024fim",194.153759426512
"1047","2024mitvc",8.36322230476365,4.1041041041041,"5376 N Long Lake Rd","Traverse City","USA","2024-03-16","mitvc",1,"District","mitvc",NA,NA,NA,NA,NA,"Traverse City West Senior High School","FIM District Traverse City Event presented by Cone Drive",NA,10,"Double Elimination Bracket (8 Alliances)","49685","Traverse City","2024-03-14","MI","America/Detroit","http://www.firstinmichigan.org",2,2024,"fim","FIRST in Michigan","2024fim",130.936357922857
"1048","2024miwmi",9.3101708918712,4.48448448448448,"Field House 10915 S Campus Drive","Allendale","USA","2024-03-23","miwmi",1,"District","miwmi",NA,NA,NA,NA,NA,"Grand Valley State University","FIM District West Michigan Event",NA,10,"Double Elimination Bracket (8 Alliances)","49401","West Michigan","2024-03-21","MI","America/Detroit","http://www.firstinmichigan.org",3,2024,"fim","FIRST in Michigan","2024fim",132.532447385273
"1049","2024mndu",8.64114555347256,1.8018018018018,"Duluth Entertainment Convention Center 350 Harbor Drive","Duluth","USA","2024-03-02","mndu",0,"Regional","mndu",NA,NA,NA,NA,NA,"DECC Arena/South Pioneer Hall","Lake Superior Regional",NA,10,"Double Elimination Bracket (8 Alliances)","55802","Lake Superior","2024-02-28","MN","America/Chicago","https://www.frcnorthland.org",0,2024,NA,NA,NA,109.806943111023
"1050","2024mndu2",10.7935469718202,2.7027027027027,"Duluth Entertainment Convention Center 350 Harbor Drive","Duluth","USA","2024-03-02","mndu2",0,"Regional","mndu2",NA,NA,NA,NA,NA,"DECC Arena/Edmund Fitzgerald Exhibit Hall","Northern Lights Regional",NA,10,"Double Elimination Bracket (8 Alliances)","55802","Northern Lights","2024-02-28","MN","America/Chicago","https://www.frcnorthland.org",0,2024,NA,NA,NA,185.884602093025
"1051","2024mnmi",11.3309898932217,2.48248248248248,"1925 University Ave SE","Minneapolis","USA","2024-04-06","mnmi",0,"Regional","mnmi",NA,NA,NA,NA,NA,"University of Minnesota Williams Arena and Maturi Sports Pavilion","Minnesota 10,000 Lakes Regional",NA,10,"Double Elimination Bracket (8 Alliances)","55105","Minnesota 10,000 Lakes","2024-04-03","MN","America/Chicago","https://www.frcnorthland.org",5,2024,NA,NA,NA,168.026578757793
"1052","2024mnmi2",11.8671438407169,3.5035035035035,"10 4th Ave S","St. Cloud","USA","2024-04-07","mnmi2",0,"Regional","mnmi2",NA,NA,NA,NA,NA,"River's Edge Convention Center","Minnesota Granite City Regional",NA,10,"Double Elimination Bracket (8 Alliances)","56301","Minnesota Granite City","2024-04-04","MN","America/Chicago","https://www.frcnorthland.org",5,2024,NA,NA,NA,209.165262161964
"1053","2024mokc",6.55121255887879,2.82282282282282,"901 NE Douglas Street","Lee's Summit","USA","2024-04-06","mokc",0,"Regional","mokc",NA,NA,NA,NA,NA,"Lee's Summit North High School","Greater Kansas City Regional",NA,10,"Double Elimination Bracket (8 Alliances)","64086","Greater Kansas City","2024-04-03","MO","America/Chicago","http://www.kcfirst.org",5,2024,NA,NA,NA,166.350020142469
"1054","2024mose",7.758713282048,3.7037037037037,"2010 Tiger Pride Boulevard","Sedalia","USA","2024-03-09","mose",0,"Regional","mose",NA,NA,NA,NA,NA,"Smith-Cotton High School","Central Missouri Regional",NA,10,"Double Elimination Bracket (8 Alliances)","65301","Central Missouri","2024-03-06","MO","America/Chicago","http://www.kcfirst.org",1,2024,NA,NA,NA,240.377147042605
"1055","2024mosl",8.40312443646776,4.02402402402402,"1 S. Compton Ave","St. Louis","USA","2024-03-23","mosl",0,"Regional","mosl",NA,NA,NA,NA,NA,"Chaifetz Arena","St. Louis Regional",NA,10,"Double Elimination Bracket (8 Alliances)","63103","St. Louis","2024-03-20","MO","America/Chicago","http://www.FIRSTinMissouri.org",3,2024,NA,NA,NA,203.130460719238
"1056","2024mslr",8.47612362321776,4.16416416416416,"1457 Ellisville Blvd","Laurel","USA","2024-03-16","mslr",0,"Regional","mslr",NA,NA,NA,NA,NA,"South Mississippi Fairgrounds","Magnolia Regional",NA,10,"Double Elimination Bracket (8 Alliances)","39440","Magnolia","2024-03-13","MS","America/Chicago",NA,2,2024,NA,NA,NA,145.841310137258
"1057","2024mxmo",10.0525185605714,3.06306306306306,"Av. Eugenio Garza Sada 2501 Sur, Tecnológico","Monterrey","Mexico","2024-03-02","mxmo",0,"Regional","mxmo",NA,NA,NA,NA,NA,"ITESM Campus Monterrey - Arena Borregos","Regional Monterrey presented by PrepaTec",NA,10,"Double Elimination Bracket (8 Alliances)","64849","Regional Monterrey","2024-02-28","MEX","America/Monterrey","",0,2024,NA,NA,NA,131.619559084228
"1058","2024mxpu",13.5786224562936,7.12712712712713,"Blvd. Enrique Mazón López No. 965","Hermosillo","Mexico","2024-03-16","mxpu",0,"Regional","mxpu",NA,NA,NA,NA,NA,"Tecnológico de Monterrey campus Sonora Norte","Regional Hermosillo presented by PrepaTec",NA,10,"Double Elimination Bracket (8 Alliances)",NA,"Regional Hermosillo","2024-03-13","SON","America/Mexico_City",NA,2,2024,NA,NA,NA,215.721422114868
"1059","2024mxto",10.8408606001012,4.34434434434434,"Paseo del Tecnologico #751","Torreon","Mexico","2024-03-23","mxto",0,"Regional","mxto",NA,NA,NA,NA,NA,"ITESM Campus Laguna - Santiago Garza de la Mora","Regional Laguna presented by Peñoles",NA,10,"Double Elimination Bracket (8 Alliances)","27258","Regional Laguna","2024-03-20","COA","America/Monterrey","https://www.firstlagunaregional.com.mx",3,2024,NA,NA,NA,147.829779740043
"1060","2024ncash",15.4096212680647,12.5125125125125,"227 Campus Drive","Asheville","USA","2024-03-17","ncash",1,"District","ncash",NA,NA,NA,NA,NA,"UNC Asheville - Kimmel Arena","FNC District UNC Asheville Event",NA,10,"Double Elimination Bracket (8 Alliances)","28804","UNC Asheville","2024-03-15","NC","America/New_York","http://www.firstnorthcarolina.org/",2,2024,"fnc","FIRST North Carolina","2024fnc",209.378996093485
"1061","2024ncmec",13.8115567977243,8.90890890890891,"15221 York Road","Charlotte","USA","2024-03-24","ncmec",1,"District","ncmec",NA,NA,NA,NA,NA,"Palisades High School","FNC District Mecklenburg County Event",NA,10,"Double Elimination Bracket (8 Alliances)","28278","Mecklenburg County","2024-03-22","NC","America/New_York","https://www.firstnorthcarolina.org",3,2024,"fnc","FIRST North Carolina","2024fnc",175.156458060729
"1062","2024ncpem",8.56044337839454,4.38438438438438,"1 University Drive","Pembroke","USA","2024-03-10","ncpem",1,"District","ncpem",NA,NA,NA,NA,NA,"UNC Pembroke - Jones Health and Physical Education Center","FNC District UNC Pembroke Event",NA,10,"Double Elimination Bracket (8 Alliances)","28372","UNC Pembroke","2024-03-08","NC","America/New_York","http://www.firstnorthcarolina.org/",1,2024,"fnc","FIRST North Carolina","2024fnc",173.951335024246
"1063","2024ncwa2",9.95757509570575,4.96496496496496,"1150 Forestville Road","Wake Forest","USA","2024-03-24","ncwa2",1,"District","ncwa2",NA,NA,NA,NA,NA,"Heritage High School","FNC District Wake County Event",NA,10,"Double Elimination Bracket (8 Alliances)","27704","Wake County","2024-03-22","NC","America/New_York","http://www.firstnorthcarolina.org",3,2024,"fnc","FIRST North Carolina","2024fnc",187.116206562346
"1064","2024ncwak",8.85898550229885,4.6046046046046,"9217 Seawell School Road","Chapel Hill","USA","2024-03-03","ncwak",1,"District","ncwak",NA,NA,NA,NA,NA,"Chapel Hill High School","FNC District Orange County Event",NA,10,"Double Elimination Bracket (8 Alliances)","27516","Orange County","2024-03-01","NC","America/New_York","https://www.firstnorthcarolina.org",0,2024,"fnc","FIRST North Carolina","2024fnc",202.740772968115
"1065","2024ndgf",15.5461730838459,4.02402402402402,"1200 S 42nd Street","Grand Forks","USA","2024-03-09","ndgf",0,"Regional","ndgf",NA,NA,NA,NA,NA,"Alerus Center","Great Northern Regional",NA,10,"Double Elimination Bracket (8 Alliances)","58201","Great Northern","2024-03-06","ND","America/Chicago","https://www.frcnorthland.org",1,2024,NA,NA,NA,198.09721311326
"1066","2024nhdur",12.2332574356267,7.02702702702703,"128 Main St","Durham","USA","2024-03-30","nhdur",1,"District","nhdur",NA,NA,NA,NA,NA,"Whittemore Center Arena","NE District UNH Event",NA,10,"Double Elimination Bracket (8 Alliances)","03827","UNH","2024-03-28","NH","America/New_York",NA,4,2024,"ne","New England","2024ne",214.184564918308
"1067","2024nhgrs",6.94953295501715,3.26326326326326,"44 Geremonty Drive","Salem","USA","2024-03-02","nhgrs",1,"District","nhgrs",NA,NA,NA,NA,NA,"Salem High School","NE District Granite State Event",NA,10,"Double Elimination Bracket (8 Alliances)","03079","Granite State","2024-02-29","NH","America/New_York","http://www.nefirst.org/",0,2024,"ne","New England","2024ne",202.32814180012
"1068","2024njall",8.51464499666938,4.08408408408408,"27 High Street","Allentown","USA","2024-03-10","njall",1,"District","njall",NA,NA,NA,NA,NA,"Allentown High School","FMA District Allentown Event",NA,10,"Double Elimination Bracket (8 Alliances)","08501","Allentown","2024-03-08","NJ","America/New_York","http://www.midatlanticrobotics.com/",1,2024,"fma","FIRST Mid-Atlantic","2024fma",144.155470211234
"1069","2024njfla",9.46270521617477,5.06506506506507,"18 Corey Road","Flanders","USA","2024-03-03","njfla",1,"District","njfla",NA,NA,NA,NA,NA,"Mount Olive High School","FMA District Mount Olive Event",NA,10,"Double Elimination Bracket (8 Alliances)","07836","Mount Olive","2024-03-01","NJ","America/New_York","http://www.midatlanticrobotics.com/",0,2024,"fma","FIRST Mid-Atlantic","2024fma",121.845940397948
"1070","2024njski",10.5708708279669,5.66566566566567,"1016 Route 601","Skillman","USA","2024-03-17","njski",1,"District","njski",NA,NA,NA,NA,NA,"Montgomery Township High School","FMA District Montgomery Event",NA,10,"Double Elimination Bracket (8 Alliances)","08558","Montgomery","2024-03-15","NJ","America/New_York","http://www.midatlanticrobotics.com/",2,2024,"fma","FIRST Mid-Atlantic","2024fma",199.383424167189
